Time,Voltage P,Voltage V,Voltage T,P,V,log P,logV,T,logT,Time,Voltage P,Voltage V,Voltage T,P,V,log P,logV,T,logT
3,24,1,6,3,160,1,241,100,611,1,0.008900,2,3,-3,724,310,68,2,491
3,26,1,6,3,161,1,241,100,611,1,0.008900,2,3,-3,724,310,68,2,491
3,28,1,6,3,161,1,241,100,611,1,0.008900,2,3,-3,724,310,68,2,491
3,30,1,5,3,161,1,239,100,488,1,0.008900,2,2,-3,724,310,18,2,491
3,32,1,5,3,160,1,239,100,488,1,0.008900,2,2,-3,724,310,18,2,491
3,34,1,5,3,161,1,239,100,488,1,0.008900,2,2,-3,724,310,18,2,491
3,36,1,5,3,160,1,238,100,488,1,0.008900,2,2,-3,724,309,968,2,491
3,38,1,5,3,160,1,238,100,488,1,0.008900,2,2,-3,724,309,968,2,491
3,40,1,5,3,161,1,237,100,488,1,0.008900,2,2,-3,724,309,918,2,491
3,42,1,5,3,161,1,237,100,488,1,0.008900,2,2,-3,724,309,918,2,491
3,44,1,5,3,160,1,236,100,488,1,0.008900,2,2,-3,724,309,868,2,491
3,46,1,5,3,160,1,236,100,488,1,0.008900,2,2,-3,724,309,868,2,491
3,48,1,5,3,160,1,236,100,488,1,0.008900,2,2,-3,724,309,868,2,491
3,50,1,5,3,159,1,234,100,488,1,0.008900,2,2,-3,724,309,818,2,491
3,52,1,4,3,160,1,236,100,366,1,0.008900,2,2,-3,724,309,868,2,491
3,54,1,5,3,160,1,234,100,488,1,0.008900,2,2,-3,724,309,818,2,491
3,56,1,5,3,159,1,234,100,488,1,0.008900,2,2,-3,724,309,818,2,491
3,58,1,7,3,149,1,236,100,733,1,0.008900,2,3,-3,725,309,868,2,491
3,60,1,12,3,129,1,241,101,221,1,0.008800,2,5,-3,726,310,68,2,491
3,62,1,16,3,112,1,245,101,587,1,0.008700,2,7,-3,727,310,269,2,492
3,64,1,16,3,111,1,252,101,587,1,0.008700,2,7,-3,727,310,520,2,492
3,66,1,16,3,110,1,252,101,587,1,0.008700,2,7,-3,728,310,520,2,492
3,68,1,16,3,110,1,252,101,587,1,0.008700,2,7,-3,728,310,520,2,492
3,70,1,16,3,111,1,253,101,587,1,0.008700,2,7,-3,727,310,570,2,492
3,72,1,16,3,110,1,252,101,587,1,0.008700,2,7,-3,728,310,520,2,492
3,74,1,16,3,111,1,252,101,587,1,0.008700,2,7,-3,727,310,520,2,492
3,76,1,16,3,111,1,250,101,587,1,0.008700,2,7,-3,727,310,470,2,492
3,78,1,16,3,111,1,250,101,587,1,0.008700,2,7,-3,727,310,470,2,492
3,80,1,16,3,111,1,250,101,587,1,0.008700,2,7,-3,727,310,470,2,492
3,82,1,16,3,111,1,249,101,587,1,0.008700,2,7,-3,727,310,420,2,492
3,84,1,16,3,111,1,248,101,587,1,0.008700,2,7,-3,727,310,370,2,492
3,86,1,16,3,111,1,248,101,587,1,0.008700,2,7,-3,727,310,370,2,492
3,88,1,16,3,111,1,248,101,587,1,0.008700,2,7,-3,727,310,370,2,492
3,90,1,16,3,111,1,247,101,587,1,0.008700,2,7,-3,727,310,319,2,492
3,92,1,15,3,110,1,245,101,465,1,0.008700,2,6,-3,728,310,269,2,492
3,94,1,15,3,111,1,245,101,465,1,0.008700,2,6,-3,727,310,269,2,492
3,96,1,15,3,110,1,244,101,465,1,0.008700,2,6,-3,728,310,219,2,492
3,98,1,15,3,111,1,244,101,465,1,0.008700,2,6,-3,727,310,219,2,492
4,0,1,15,3,110,1,244,101,465,1,0.008700,2,6,-3,728,310,219,2,492
4,2,1,16,3,111,1,243,101,587,1,0.008700,2,7,-3,727,310,169,2,492
4,4,1,15,3,111,1,243,101,465,1,0.008700,2,6,-3,727,310,169,2,492
4,6,1,15,3,111,1,242,101,465,1,0.008700,2,6,-3,727,310,119,2,492
4,8,1,15,3,111,1,242,101,465,1,0.008700,2,6,-3,727,310,119,2,492
4,10,1,15,3,111,1,242,101,465,1,0.008700,2,6,-3,727,310,119,2,492
4,12,1,15,3,111,1,242,101,465,1,0.008700,2,6,-3,727,310,119,2,492
4,14,1,15,3,111,1,239,101,465,1,0.008700,2,6,-3,727,310,18,2,491
4,16,1,15,3,111,1,239,101,465,1,0.008700,2,6,-3,727,310,18,2,491
4,18,1,15,3,111,1,239,101,465,1,0.008700,2,6,-3,727,310,18,2,491
4,20,1,13,3,110,1,238,101,343,1,0.008700,2,6,-3,728,309,968,2,491
4,22,1,15,3,110,1,239,101,465,1,0.008700,2,6,-3,728,310,18,2,491
4,24,1,13,3,110,1,238,101,343,1,0.008700,2,6,-3,728,309,968,2,491
4,26,1,13,3,110,1,237,101,343,1,0.008700,2,6,-3,728,309,918,2,491
4,28,1,15,3,110,1,237,101,465,1,0.008700,2,6,-3,728,309,918,2,491
4,30,1,13,3,111,1,237,101,343,1,0.008700,2,6,-3,727,309,918,2,491
4,32,1,13,3,110,1,236,101,343,1,0.008700,2,6,-3,728,309,868,2,491
4,34,1,15,3,111,1,236,101,465,1,0.008700,2,6,-3,727,309,868,2,491
4,36,1,15,3,111,1,236,101,465,1,0.008700,2,6,-3,727,309,868,2,491
4,38,1,15,3,110,1,234,101,465,1,0.008700,2,6,-3,728,309,818,2,491
4,40,1,13,3,110,1,234,101,343,1,0.008700,2,6,-3,728,309,818,2,491
4,42,1,13,3,111,1,233,101,343,1,0.008700,2,6,-3,727,309,767,2,491
4,44,1,13,3,110,1,233,101,343,1,0.008700,2,6,-3,728,309,767,2,491
4,46,1,13,3,109,1,233,101,343,1,0.008700,2,6,-3,728,309,767,2,491
4,48,1,13,3,110,1,232,101,343,1,0.008700,2,6,-3,728,309,717,2,491
4,50,1,15,3,110,1,232,101,465,1,0.008700,2,6,-3,728,309,717,2,491
4,52,1,13,3,109,1,232,101,343,1,0.008700,2,6,-3,728,309,717,2,491
4,54,1,13,3,110,1,232,101,343,1,0.008700,2,6,-3,728,309,717,2,491
4,56,1,13,3,110,1,231,101,343,1,0.008700,2,6,-3,728,309,667,2,491
4,58,1,13,3,110,1,231,101,343,1,0.008700,2,6,-3,728,309,667,2,491
4,60,1,13,3,110,1,231,101,343,1,0.008700,2,6,-3,728,309,667,2,491
4,62,1,13,3,109,1,230,101,343,1,0.008700,2,6,-3,728,309,617,2,491
4,64,1,13,3,109,1,230,101,343,1,0.008700,2,6,-3,728,309,617,2,491
4,66,1,16,3,100,1,231,101,587,1,0.008700,2,7,-3,728,309,667,2,491
4,68,1,21,3,81,1,236,102,76,1,0.008600,2,9,-3,730,309,868,2,491
4,70,1,24,3,66,1,241,102,442,1,0.008600,2,10,-3,731,310,68,2,491
4,72,1,23,3,65,1,245,102,320,1,0.008600,2,10,-3,731,310,269,2,492
4,74,1,23,3,65,1,247,102,320,1,0.008600,2,10,-3,731,310,319,2,492
4,76,1,24,3,65,1,247,102,442,1,0.008600,2,10,-3,731,310,319,2,492
4,78,1,23,3,65,1,247,102,320,1,0.008600,2,10,-3,731,310,319,2,492
4,80,1,24,3,65,1,245,102,442,1,0.008600,2,10,-3,731,310,269,2,492
4,82,1,23,3,66,1,245,102,320,1,0.008600,2,10,-3,731,310,269,2,492
4,84,1,23,3,65,1,245,102,320,1,0.008600,2,10,-3,731,310,269,2,492
4,86,1,23,3,66,1,245,102,320,1,0.008600,2,10,-3,731,310,269,2,492
4,88,1,23,3,66,1,244,102,320,1,0.008600,2,10,-3,731,310,219,2,492
4,90,1,23,3,66,1,244,102,320,1,0.008600,2,10,-3,731,310,219,2,492
4,92,1,23,3,66,1,244,102,320,1,0.008600,2,10,-3,731,310,219,2,492
4,94,1,23,3,65,1,243,102,320,1,0.008600,2,10,-3,731,310,169,2,492
4,96,1,23,3,65,1,242,102,320,1,0.008600,2,10,-3,731,310,119,2,492
4,98,1,23,3,65,1,242,102,320,1,0.008600,2,10,-3,731,310,119,2,492
5,0,1,23,3,65,1,241,102,320,1,0.008600,2,10,-3,731,310,68,2,491
5,2,1,23,3,65,1,241,102,320,1,0.008600,2,10,-3,731,310,68,2,491
5,4,1,23,3,65,1,241,102,320,1,0.008600,2,10,-3,731,310,68,2,491
5,6,1,23,3,63,1,241,102,320,1,0.008600,2,10,-3,731,310,68,2,491
5,8,1,22,3,66,1,241,102,198,1,0.008600,2,9,-3,731,310,68,2,491
5,10,1,23,3,66,1,239,102,320,1,0.008600,2,10,-3,731,310,18,2,491
5,12,1,23,3,65,1,238,102,320,1,0.008600,2,10,-3,731,309,968,2,491
5,14,1,23,3,66,1,239,102,320,1,0.008600,2,10,-3,731,310,18,2,491
5,16,1,23,3,65,1,238,102,320,1,0.008600,2,10,-3,731,309,968,2,491
5,18,1,23,3,66,1,237,102,320,1,0.008600,2,10,-3,731,309,918,2,491
5,20,1,23,3,65,1,237,102,320,1,0.008600,2,10,-3,731,309,918,2,491
5,22,1,23,3,63,1,236,102,320,1,0.008600,2,10,-3,731,309,868,2,491
5,24,1,22,3,65,1,236,102,198,1,0.008600,2,9,-3,731,309,868,2,491
5,26,1,22,3,65,1,236,102,198,1,0.008600,2,9,-3,731,309,868,2,491
5,28,1,23,3,62,1,236,102,320,1,0.008600,2,10,-3,731,309,868,2,491
5,30,1,26,3,49,1,238,102,564,1,0.008500,2,11,-3,732,309,968,2,491
5,32,1,29,3,37,1,242,102,930,1,0.008500,2,13,-3,733,310,119,2,492
5,34,1,29,3,34,1,245,102,930,1,0.008500,2,13,-3,733,310,269,2,492
5,36,1,31,3,34,1,247,103,53,1,0.008500,2,13,-3,733,310,319,2,492
5,38,1,31,3,34,1,247,103,53,1,0.008500,2,13,-3,733,310,319,2,492
5,40,1,29,3,34,1,247,102,930,1,0.008500,2,13,-3,733,310,319,2,492
5,42,1,29,3,34,1,247,102,930,1,0.008500,2,13,-3,733,310,319,2,492
5,44,1,29,3,34,1,245,102,930,1,0.008500,2,13,-3,733,310,269,2,492
5,46,1,31,3,34,1,245,103,53,1,0.008500,2,13,-3,733,310,269,2,492
5,48,1,29,3,33,1,245,102,930,1,0.008500,2,13,-3,733,310,269,2,492
5,50,1,29,3,34,1,244,102,930,1,0.008500,2,13,-3,733,310,219,2,492
5,52,1,29,3,34,1,244,102,930,1,0.008500,2,13,-3,733,310,219,2,492
5,54,1,29,3,34,1,243,102,930,1,0.008500,2,13,-3,733,310,169,2,492
5,56,1,29,3,34,1,242,102,930,1,0.008500,2,13,-3,733,310,119,2,492
5,58,1,28,3,33,1,242,102,808,1,0.008500,2,12,-3,733,310,119,2,492
5,60,1,29,3,34,1,242,102,930,1,0.008500,2,13,-3,733,310,119,2,492
5,62,1,29,3,34,1,242,102,930,1,0.008500,2,13,-3,733,310,119,2,492
5,64,1,29,3,34,1,241,102,930,1,0.008500,2,13,-3,733,310,68,2,491
5,66,1,29,3,34,1,241,102,930,1,0.008500,2,13,-3,733,310,68,2,491
5,68,1,28,3,34,1,239,102,808,1,0.008500,2,12,-3,733,310,18,2,491
5,70,1,28,3,34,1,241,102,808,1,0.008500,2,12,-3,733,310,68,2,491
5,72,1,29,3,35,1,239,102,930,1,0.008500,2,13,-3,733,310,18,2,491
5,74,1,28,3,33,1,238,102,808,1,0.008500,2,12,-3,733,309,968,2,491
5,76,1,28,3,34,1,238,102,808,1,0.008500,2,12,-3,733,309,968,2,491
5,78,1,28,3,34,1,238,102,808,1,0.008500,2,12,-3,733,309,968,2,491
5,80,1,28,3,33,1,238,102,808,1,0.008500,2,12,-3,733,309,968,2,491
5,82,1,28,3,34,1,237,102,808,1,0.008500,2,12,-3,733,309,918,2,491
5,84,1,28,3,33,1,236,102,808,1,0.008500,2,12,-3,733,309,868,2,491
5,86,1,28,3,34,1,237,102,808,1,0.008500,2,12,-3,733,309,918,2,491
5,88,1,28,3,35,1,237,102,808,1,0.008500,2,12,-3,733,309,918,2,491
5,90,1,28,3,34,1,234,102,808,1,0.008500,2,12,-3,733,309,818,2,491
5,92,1,28,3,34,1,236,102,808,1,0.008500,2,12,-3,733,309,868,2,491
5,94,1,28,3,35,1,234,102,808,1,0.008500,2,12,-3,733,309,818,2,491
5,96,1,28,3,35,1,233,102,808,1,0.008500,2,12,-3,733,309,767,2,491
5,98,1,28,3,34,1,233,102,808,1,0.008500,2,12,-3,733,309,767,2,491
6,0,1,28,3,34,1,233,102,808,1,0.008500,2,12,-3,733,309,767,2,491
6,2,1,28,3,33,1,233,102,808,1,0.008500,2,12,-3,733,309,767,2,491
6,4,1,28,3,33,1,232,102,808,1,0.008500,2,12,-3,733,309,717,2,491
6,6,1,28,3,34,1,232,102,808,1,0.008500,2,12,-3,733,309,717,2,491
6,8,1,28,3,33,1,232,102,808,1,0.008500,2,12,-3,733,309,717,2,491
6,10,1,28,3,33,1,232,102,808,1,0.008500,2,12,-3,733,309,717,2,491
6,12,1,27,3,34,1,231,102,686,1,0.008500,2,12,-3,733,309,667,2,491
6,14,1,28,3,33,1,231,102,808,1,0.008500,2,12,-3,733,309,667,2,491
6,16,1,28,3,34,1,231,102,808,1,0.008500,2,12,-3,733,309,667,2,491
6,18,1,28,3,34,1,230,102,808,1,0.008500,2,12,-3,733,309,617,2,491
6,20,1,31,3,27,1,231,103,53,1,0.008500,2,13,-3,734,309,667,2,491
6,22,1,34,3,7,1,236,103,419,1,0.008400,2,15,-3,735,309,868,2,491
6,24,1,38,2,990,1,242,103,785,1,0.008300,2,16,-3,737,310,119,2,492
6,26,1,42,2,980,1,247,104,151,1,0.008300,2,18,-3,737,310,319,2,492
