Time,Voltage P,Voltage V,Voltage T,P,V,log P,logV,T,logT,Time,Voltage P,Voltage V,Voltage T,P,V,log P,logV,T,logT
7,98,0,861,2,100,1,148,86,81,1,0.00550,1,935,-3,811,306,254,2,486
8,0,0,861,2,100,1,148,86,81,1,0.00550,1,935,-3,811,306,254,2,486
8,2,0,861,2,101,1,148,86,81,1,0.00550,1,935,-3,811,306,254,2,486
8,4,0,861,2,101,1,148,86,81,1,0.00550,1,935,-3,811,306,254,2,486
8,6,0,861,2,103,1,149,86,81,1,0.00550,1,935,-3,811,306,304,2,486
8,8,0,861,2,103,1,149,86,81,1,0.00550,1,935,-3,811,306,304,2,486
8,10,0,860,2,101,1,149,85,958,1,0.00550,1,934,-3,811,306,304,2,486
8,12,0,860,2,103,1,150,85,958,1,0.00550,1,934,-3,811,306,354,2,486
8,14,0,861,2,103,1,150,86,81,1,0.00550,1,935,-3,811,306,354,2,486
8,16,0,860,2,104,1,150,85,958,1,0.00550,1,934,-3,811,306,354,2,486
8,18,0,860,2,104,1,150,85,958,1,0.00550,1,934,-3,811,306,354,2,486
8,20,0,861,2,104,1,150,86,81,1,0.00550,1,935,-3,811,306,354,2,486
8,22,0,860,2,107,1,151,85,958,1,0.00550,1,934,-3,810,306,404,2,486
8,24,0,855,2,129,1,148,85,470,1,0.00550,1,932,-3,808,306,254,2,486
8,26,0,849,2,153,1,138,84,860,1,0.00560,1,929,-3,806,305,852,2,486
8,28,0,847,2,159,1,132,84,737,1,0.00560,1,928,-3,806,305,601,2,485
8,30,0,849,2,158,1,128,84,860,1,0.00560,1,929,-3,806,305,451,2,485
8,32,0,847,2,158,1,128,84,737,1,0.00560,1,928,-3,806,305,451,2,485
8,34,0,847,2,158,1,128,84,737,1,0.00560,1,928,-3,806,305,451,2,485
8,36,0,849,2,158,1,128,84,860,1,0.00560,1,929,-3,806,305,451,2,485
8,38,0,849,2,155,1,129,84,860,1,0.00560,1,929,-3,806,305,501,2,485
8,40,0,849,2,156,1,131,84,860,1,0.00560,1,929,-3,806,305,551,2,485
8,42,0,849,2,155,1,131,84,860,1,0.00560,1,929,-3,806,305,551,2,485
8,44,0,849,2,154,1,132,84,860,1,0.00560,1,929,-3,806,305,601,2,485
8,46,0,850,2,153,1,134,84,982,1,0.00560,1,929,-3,806,305,701,2,485
8,48,0,851,2,153,1,134,85,104,1,0.00560,1,930,-3,806,305,701,2,485
8,50,0,850,2,153,1,136,84,982,1,0.00560,1,929,-3,806,305,752,2,485
8,52,0,850,2,153,1,137,84,982,1,0.00560,1,929,-3,806,305,802,2,485
8,54,0,850,2,153,1,138,84,982,1,0.00560,1,929,-3,806,305,852,2,486
8,56,0,850,2,153,1,139,84,982,1,0.00560,1,929,-3,806,305,902,2,486
8,58,0,851,2,153,1,139,85,104,1,0.00560,1,930,-3,806,305,902,2,486
8,60,0,850,2,151,1,140,84,982,1,0.00560,1,929,-3,806,305,952,2,486
8,62,0,850,2,151,1,140,84,982,1,0.00560,1,929,-3,806,305,952,2,486
8,64,0,851,2,151,1,142,85,104,1,0.00560,1,930,-3,806,306,3,2,486
8,66,0,850,2,151,1,142,84,982,1,0.00560,1,929,-3,806,306,3,2,486
8,68,0,850,2,153,1,143,84,982,1,0.00560,1,929,-3,806,306,53,2,486
8,70,0,851,2,151,1,143,85,104,1,0.00560,1,930,-3,806,306,53,2,486
8,72,0,851,2,151,1,144,85,104,1,0.00560,1,930,-3,806,306,103,2,486
8,74,0,851,2,153,1,145,85,104,1,0.00560,1,930,-3,806,306,153,2,486
8,76,0,851,2,153,1,145,85,104,1,0.00560,1,930,-3,806,306,153,2,486
8,78,0,851,2,153,1,147,85,104,1,0.00560,1,930,-3,806,306,203,2,486
8,80,0,851,2,151,1,147,85,104,1,0.00560,1,930,-3,806,306,203,2,486
8,82,0,851,2,151,1,148,85,104,1,0.00560,1,930,-3,806,306,254,2,486
8,84,0,851,2,153,1,148,85,104,1,0.00560,1,930,-3,806,306,254,2,486
8,86,0,851,2,151,1,148,85,104,1,0.00560,1,930,-3,806,306,254,2,486
8,88,0,851,2,151,1,148,85,104,1,0.00560,1,930,-3,806,306,254,2,486
8,90,0,851,2,151,1,150,85,104,1,0.00560,1,930,-3,806,306,354,2,486
8,92,0,852,2,151,1,150,85,226,1,0.00560,1,931,-3,806,306,354,2,486
8,94,0,851,2,151,1,150,85,104,1,0.00560,1,930,-3,806,306,354,2,486
8,96,0,851,2,153,1,151,85,104,1,0.00560,1,930,-3,806,306,404,2,486
8,98,0,852,2,153,1,151,85,226,1,0.00560,1,931,-3,806,306,404,2,486
9,0,0,852,2,153,1,153,85,226,1,0.00560,1,931,-3,806,306,454,2,486
9,2,0,851,2,154,1,153,85,104,1,0.00560,1,930,-3,806,306,454,2,486
9,4,0,851,2,155,1,153,85,104,1,0.00560,1,930,-3,806,306,454,2,486
9,6,0,851,2,156,1,153,85,104,1,0.00560,1,930,-3,806,306,454,2,486
9,8,0,850,2,164,1,151,84,982,1,0.00570,1,929,-3,805,306,404,2,486
9,10,0,844,2,189,1,145,84,371,1,0.00570,1,926,-3,803,306,153,2,486
9,12,0,835,2,220,1,134,83,516,1,0.00580,1,922,-3,800,305,701,2,485
9,14,0,829,2,247,1,122,82,906,1,0.00590,1,919,-3,798,305,200,2,485
9,16,0,828,2,254,1,112,82,784,1,0.00600,1,918,-3,797,304,798,2,484
9,18,0,828,2,255,1,109,82,784,1,0.00600,1,918,-3,797,304,647,2,484
9,20,0,829,2,255,1,107,82,906,1,0.00600,1,919,-3,797,304,597,2,484
9,22,0,828,2,253,1,107,82,784,1,0.00590,1,918,-3,797,304,597,2,484
9,24,0,829,2,254,1,109,82,906,1,0.00600,1,919,-3,797,304,647,2,484
9,26,0,830,2,252,1,110,83,28,1,0.00590,1,919,-3,797,304,698,2,484
9,28,0,830,2,250,1,111,83,28,1,0.00590,1,919,-3,797,304,748,2,484
9,30,0,830,2,249,1,112,83,28,1,0.00590,1,919,-3,798,304,798,2,484
9,32,0,830,2,250,1,114,83,28,1,0.00590,1,919,-3,797,304,848,2,484
9,34,0,830,2,249,1,115,83,28,1,0.00590,1,919,-3,798,304,898,2,484
9,36,0,830,2,249,1,116,83,28,1,0.00590,1,919,-3,798,304,949,2,484
9,38,0,832,2,244,1,117,83,150,1,0.00590,1,920,-3,798,304,999,2,484
9,40,0,835,2,232,1,122,83,516,1,0.00590,1,922,-3,799,305,200,2,485
9,42,0,838,2,221,1,128,83,761,1,0.00580,1,923,-3,800,305,451,2,485
9,44,0,839,2,217,1,132,83,883,1,0.00580,1,924,-3,800,305,601,2,485
9,46,0,839,2,219,1,134,83,883,1,0.00580,1,924,-3,800,305,701,2,485
9,48,0,839,2,217,1,137,83,883,1,0.00580,1,924,-3,800,305,802,2,485
9,50,0,838,2,219,1,137,83,761,1,0.00580,1,923,-3,800,305,802,2,485
9,52,0,839,2,219,1,138,83,883,1,0.00580,1,924,-3,800,305,852,2,486
9,54,0,839,2,219,1,139,83,883,1,0.00580,1,924,-3,800,305,902,2,486
9,56,0,839,2,219,1,140,83,883,1,0.00580,1,924,-3,800,305,952,2,486
9,58,0,839,2,219,1,142,83,883,1,0.00580,1,924,-3,800,306,3,2,486
9,60,0,840,2,219,1,140,84,5,1,0.00580,1,924,-3,800,305,952,2,486
9,62,0,839,2,219,1,143,83,883,1,0.00580,1,924,-3,800,306,53,2,486
9,64,0,839,2,220,1,142,83,883,1,0.00580,1,924,-3,800,306,3,2,486
9,66,0,839,2,219,1,143,83,883,1,0.00580,1,924,-3,800,306,53,2,486
9,68,0,839,2,220,1,143,83,883,1,0.00580,1,924,-3,800,306,53,2,486
9,70,0,839,2,220,1,143,83,883,1,0.00580,1,924,-3,800,306,53,2,486
9,72,0,839,2,220,1,144,83,883,1,0.00580,1,924,-3,800,306,103,2,486
9,74,0,839,2,220,1,144,83,883,1,0.00580,1,924,-3,800,306,103,2,486
9,76,0,839,2,221,1,145,83,883,1,0.00580,1,924,-3,800,306,153,2,486
9,78,0,839,2,221,1,145,83,883,1,0.00580,1,924,-3,800,306,153,2,486
9,80,0,839,2,222,1,145,83,883,1,0.00590,1,924,-3,800,306,153,2,486
9,82,0,839,2,223,1,145,83,883,1,0.00590,1,924,-3,800,306,153,2,486
9,84,0,838,2,226,1,145,83,761,1,0.00590,1,923,-3,800,306,153,2,486
9,86,0,834,2,244,1,143,83,394,1,0.00590,1,921,-3,798,306,53,2,486
9,88,0,829,2,267,1,136,82,906,1,0.00600,1,919,-3,796,305,752,2,485
9,90,0,823,2,287,1,125,82,295,1,0.00610,1,915,-3,794,305,300,2,485
9,92,0,821,2,299,1,118,82,51,1,0.00610,1,914,-3,793,305,49,2,484
9,94,0,822,2,299,1,114,82,173,1,0.00610,1,915,-3,793,304,848,2,484
9,96,0,821,2,299,1,112,82,51,1,0.00610,1,914,-3,793,304,798,2,484
9,98,0,821,2,299,1,114,82,51,1,0.00610,1,914,-3,793,304,848,2,484
10,0,0,822,2,299,1,112,82,173,1,0.00610,1,915,-3,793,304,798,2,484
10,2,0,822,2,300,1,114,82,173,1,0.00610,1,915,-3,793,304,848,2,484
10,4,0,822,2,299,1,115,82,173,1,0.00610,1,915,-3,793,304,898,2,484
10,6,0,822,2,300,1,116,82,173,1,0.00610,1,915,-3,793,304,949,2,484
10,8,0,822,2,299,1,117,82,173,1,0.00610,1,915,-3,793,304,999,2,484
10,10,0,822,2,300,1,117,82,173,1,0.00610,1,915,-3,793,304,999,2,484
10,12,0,823,2,299,1,118,82,295,1,0.00610,1,915,-3,793,305,49,2,484
10,14,0,823,2,300,1,120,82,295,1,0.00610,1,915,-3,793,305,99,2,484
10,16,0,823,2,300,1,120,82,295,1,0.00610,1,915,-3,793,305,99,2,484
10,18,0,823,2,299,1,121,82,295,1,0.00610,1,915,-3,793,305,149,2,485
10,20,0,823,2,299,1,122,82,295,1,0.00610,1,915,-3,793,305,200,2,485
10,22,0,823,2,299,1,122,82,295,1,0.00610,1,915,-3,793,305,200,2,485
10,24,0,823,2,300,1,123,82,295,1,0.00610,1,915,-3,793,305,250,2,485
10,26,0,823,2,299,1,125,82,295,1,0.00610,1,915,-3,793,305,300,2,485
10,28,0,823,2,300,1,126,82,295,1,0.00610,1,915,-3,793,305,350,2,485
10,30,0,823,2,300,1,126,82,295,1,0.00610,1,915,-3,793,305,350,2,485
10,32,0,823,2,299,1,127,82,295,1,0.00610,1,915,-3,793,305,400,2,485
10,34,0,823,2,300,1,128,82,295,1,0.00610,1,915,-3,793,305,451,2,485
10,36,0,823,2,300,1,128,82,295,1,0.00610,1,915,-3,793,305,451,2,485
10,38,0,824,2,300,1,129,82,418,1,0.00610,1,916,-3,793,305,501,2,485
10,40,0,823,2,300,1,131,82,295,1,0.00610,1,915,-3,793,305,551,2,485
10,42,0,824,2,300,1,131,82,418,1,0.00610,1,916,-3,793,305,551,2,485
10,44,0,823,2,299,1,131,82,295,1,0.00610,1,915,-3,793,305,551,2,485
10,46,0,823,2,300,1,132,82,295,1,0.00610,1,915,-3,793,305,601,2,485
10,48,0,824,2,299,1,133,82,418,1,0.00610,1,916,-3,793,305,651,2,485
10,50,0,824,2,299,1,133,82,418,1,0.00610,1,916,-3,793,305,651,2,485
10,52,0,824,2,300,1,134,82,418,1,0.00610,1,916,-3,793,305,701,2,485
10,54,0,824,2,300,1,136,82,418,1,0.00610,1,916,-3,793,305,752,2,485
10,56,0,824,2,300,1,136,82,418,1,0.00610,1,916,-3,793,305,752,2,485
10,58,0,824,2,300,1,136,82,418,1,0.00610,1,916,-3,793,305,752,2,485
10,60,0,825,2,300,1,137,82,540,1,0.00610,1,917,-3,793,305,802,2,485
10,62,0,824,2,300,1,138,82,418,1,0.00610,1,916,-3,793,305,852,2,486
10,64,0,824,2,300,1,138,82,418,1,0.00610,1,916,-3,793,305,852,2,486
10,66,0,824,2,302,1,139,82,418,1,0.00610,1,916,-3,793,305,902,2,486
10,68,0,824,2,300,1,139,82,418,1,0.00610,1,916,-3,793,305,902,2,486
10,70,0,824,2,300,1,140,82,418,1,0.00610,1,916,-3,793,305,952,2,486
10,72,0,824,2,300,1,142,82,418,1,0.00610,1,916,-3,793,306,3,2,486
10,74,0,824,2,300,1,140,82,418,1,0.00610,1,916,-3,793,305,952,2,486
10,76,0,824,2,302,1,143,82,418,1,0.00610,1,916,-3,793,306,53,2,486
10,78,0,822,2,310,1,140,82,173,1,0.00610,1,915,-3,792,305,952,2,486
10,80,0,818,2,328,1,137,81,807,1,0.00620,1,913,-3,791,305,802,2,485
10,82,0,816,2,343,1,131,81,563,1,0.00620,1,911,-3,789,305,551,2,485
10,84,0,816,2,346,1,126,81,563,1,0.00620,1,911,-3,789,305,350,2,485
10,86,0,816,2,346,1,125,81,563,1,0.00620,1,911,-3,789,305,300,2,485
10,88,0,814,2,347,1,126,81,441,1,0.00630,1,911,-3,789,305,350,2,485
10,90,0,816,2,346,1,125,81,563,1,0.00620,1,911,-3,789,305,300,2,485
10,92,0,816,2,346,1,126,81,563,1,0.00620,1,911,-3,789,305,350,2,485
10,94,0,816,2,347,1,126,81,563,1,0.00630,1,911,-3,789,305,350,2,485
10,96,0,816,2,346,1,127,81,563,1,0.00620,1,911,-3,789,305,400,2,485
10,98,0,816,2,346,1,128,81,563,1,0.00620,1,911,-3,789,305,451,2,485
11,0,0,816,2,346,1,128,81,563,1,0.00620,1,911,-3,789,305,451,2,485
11,2,0,816,2,346,1,128,81,563,1,0.00620,1,911,-3,789,305,451,2,485
11,4,0,816,2,346,1,129,81,563,1,0.00620,1,911,-3,789,305,501,2,485
11,6,0,816,2,347,1,131,81,563,1,0.00630,1,911,-3,789,305,551,2,485
11,8,0,817,2,346,1,131,81,685,1,0.00620,1,912,-3,789,305,551,2,485
11,10,0,817,2,347,1,133,81,685,1,0.00630,1,912,-3,789,305,651,2,485
11,12,0,816,2,346,1,133,81,563,1,0.00620,1,911,-3,789,305,651,2,485
11,14,0,817,2,346,1,133,81,685,1,0.00620,1,912,-3,789,305,651,2,485
11,16,0,817,2,346,1,134,81,685,1,0.00620,1,912,-3,789,305,701,2,485
11,18,0,816,2,347,1,136,81,563,1,0.00630,1,911,-3,789,305,752,2,485
11,20,0,817,2,344,1,136,81,685,1,0.00620,1,912,-3,789,305,752,2,485
11,22,0,817,2,346,1,137,81,685,1,0.00620,1,912,-3,789,305,802,2,485
11,24,0,817,2,346,1,137,81,685,1,0.00620,1,912,-3,789,305,802,2,485
11,26,0,817,2,346,1,138,81,685,1,0.00620,1,912,-3,789,305,852,2,486
11,28,0,817,2,346,1,139,81,685,1,0.00620,1,912,-3,789,305,902,2,486
11,30,0,816,2,346,1,139,81,563,1,0.00620,1,911,-3,789,305,902,2,486
11,32,0,817,2,346,1,140,81,685,1,0.00620,1,912,-3,789,305,952,2,486
11,34,0,817,2,346,1,140,81,685,1,0.00620,1,912,-3,789,305,952,2,486
11,36,0,817,2,346,1,142,81,685,1,0.00620,1,912,-3,789,306,3,2,486
11,38,0,818,2,346,1,142,81,807,1,0.00620,1,913,-3,789,306,3,2,486
11,40,0,817,2,346,1,143,81,685,1,0.00620,1,912,-3,789,306,53,2,486
11,42,0,817,2,347,1,143,81,685,1,0.00630,1,912,-3,789,306,53,2,486
11,44,0,818,2,346,1,144,81,807,1,0.00620,1,913,-3,789,306,103,2,486
11,46,0,817,2,346,1,144,81,685,1,0.00620,1,912,-3,789,306,103,2,486
11,48,0,817,2,347,1,145,81,685,1,0.00630,1,912,-3,789,306,153,2,486
11,50,0,817,2,346,1,145,81,685,1,0.00620,1,912,-3,789,306,153,2,486
11,52,0,817,2,346,1,145,81,685,1,0.00620,1,912,-3,789,306,153,2,486
11,54,0,817,2,346,1,147,81,685,1,0.00620,1,912,-3,789,306,203,2,486
11,56,0,818,2,347,1,147,81,807,1,0.00630,1,913,-3,789,306,203,2,486
11,58,0,818,2,347,1,148,81,807,1,0.00630,1,913,-3,789,306,254,2,486
11,60,0,818,2,347,1,148,81,807,1,0.00630,1,913,-3,789,306,254,2,486
11,62,0,814,2,361,1,147,81,441,1,0.00630,1,911,-3,788,306,203,2,486
11,64,0,810,2,383,1,139,80,952,1,0.00640,1,908,-3,786,305,902,2,486
11,66,0,806,2,399,1,133,80,586,1,0.00640,1,906,-3,785,305,651,2,485
11,68,0,805,2,404,1,128,80,464,1,0.00640,1,906,-3,784,305,451,2,485
11,70,0,806,2,404,1,125,80,586,1,0.00640,1,906,-3,784,305,300,2,485
11,72,0,806,2,404,1,125,80,586,1,0.00640,1,906,-3,784,305,300,2,485
11,74,0,806,2,404,1,125,80,586,1,0.00640,1,906,-3,784,305,300,2,485
11,76,0,806,2,403,1,125,80,586,1,0.00640,1,906,-3,784,305,300,2,485
11,78,0,806,2,403,1,126,80,586,1,0.00640,1,906,-3,784,305,350,2,485
11,80,0,806,2,404,1,126,80,586,1,0.00640,1,906,-3,784,305,350,2,485
11,82,0,806,2,404,1,127,80,586,1,0.00640,1,906,-3,784,305,400,2,485
11,84,0,806,2,403,1,128,80,586,1,0.00640,1,906,-3,784,305,451,2,485
11,86,0,806,2,404,1,129,80,586,1,0.00640,1,906,-3,784,305,501,2,485
11,88,0,806,2,404,1,131,80,586,1,0.00640,1,906,-3,784,305,551,2,485
11,90,0,806,2,404,1,131,80,586,1,0.00640,1,906,-3,784,305,551,2,485
11,92,0,806,2,404,1,132,80,586,1,0.00640,1,906,-3,784,305,601,2,485
11,94,0,807,2,404,1,132,80,708,1,0.00640,1,907,-3,784,305,601,2,485
11,96,0,806,2,404,1,133,80,586,1,0.00640,1,906,-3,784,305,651,2,485
11,98,0,806,2,403,1,133,80,586,1,0.00640,1,906,-3,784,305,651,2,485
12,0,0,806,2,404,1,134,80,586,1,0.00640,1,906,-3,784,305,701,2,485
12,2,0,807,2,403,1,134,80,708,1,0.00640,1,907,-3,784,305,701,2,485
12,4,0,807,2,403,1,136,80,708,1,0.00640,1,907,-3,784,305,752,2,485
12,6,0,806,2,403,1,137,80,586,1,0.00640,1,906,-3,784,305,802,2,485
12,8,0,807,2,404,1,137,80,708,1,0.00640,1,907,-3,784,305,802,2,485
12,10,0,807,2,404,1,138,80,708,1,0.00640,1,907,-3,784,305,852,2,486
12,12,0,807,2,404,1,138,80,708,1,0.00640,1,907,-3,784,305,852,2,486
12,14,0,807,2,404,1,139,80,708,1,0.00640,1,907,-3,784,305,902,2,486
12,16,0,807,2,403,1,140,80,708,1,0.00640,1,907,-3,784,305,952,2,486
12,18,0,807,2,404,1,140,80,708,1,0.00640,1,907,-3,784,305,952,2,486
12,20,0,807,2,404,1,140,80,708,1,0.00640,1,907,-3,784,305,952,2,486
12,22,0,808,2,404,1,142,80,830,1,0.00640,1,908,-3,784,306,3,2,486
12,24,0,807,2,404,1,142,80,708,1,0.00640,1,907,-3,784,306,3,2,486
12,26,0,808,2,404,1,143,80,830,1,0.00640,1,908,-3,784,306,53,2,486
12,28,0,807,2,404,1,143,80,708,1,0.00640,1,907,-3,784,306,53,2,486
12,30,0,807,2,405,1,144,80,708,1,0.00640,1,907,-3,784,306,103,2,486
12,32,0,807,2,408,1,144,80,708,1,0.00650,1,907,-3,784,306,103,2,486
12,34,0,803,2,419,1,142,80,342,1,0.00650,1,905,-3,783,306,3,2,486
12,36,0,801,2,432,1,138,80,98,1,0.00650,1,904,-3,782,305,852,2,486
12,38,0,801,2,436,1,134,80,98,1,0.00650,1,904,-3,781,305,701,2,485
12,40,0,801,2,436,1,133,80,98,1,0.00650,1,904,-3,781,305,651,2,485
12,42,0,801,2,437,1,133,80,98,1,0.00650,1,904,-3,781,305,651,2,485
12,44,0,801,2,437,1,133,80,98,1,0.00650,1,904,-3,781,305,651,2,485
12,46,0,802,2,436,1,133,80,220,1,0.00650,1,904,-3,781,305,651,2,485
12,48,0,801,2,436,1,134,80,98,1,0.00650,1,904,-3,781,305,701,2,485
12,50,0,802,2,436,1,134,80,220,1,0.00650,1,904,-3,781,305,701,2,485
12,52,0,802,2,436,1,136,80,220,1,0.00650,1,904,-3,781,305,752,2,485
12,54,0,801,2,436,1,137,80,98,1,0.00650,1,904,-3,781,305,802,2,485
12,56,0,801,2,436,1,137,80,98,1,0.00650,1,904,-3,781,305,802,2,485
12,58,0,802,2,435,1,137,80,220,1,0.00650,1,904,-3,782,305,802,2,485
12,60,0,801,2,436,1,138,80,98,1,0.00650,1,904,-3,781,305,852,2,486
12,62,0,802,2,437,1,139,80,220,1,0.00650,1,904,-3,781,305,902,2,486
12,64,0,802,2,436,1,139,80,220,1,0.00650,1,904,-3,781,305,902,2,486
12,66,0,802,2,437,1,140,80,220,1,0.00650,1,904,-3,781,305,952,2,486
12,68,0,802,2,437,1,140,80,220,1,0.00650,1,904,-3,781,305,952,2,486
12,70,0,802,2,436,1,142,80,220,1,0.00650,1,904,-3,781,306,3,2,486
12,72,0,802,2,437,1,143,80,220,1,0.00650,1,904,-3,781,306,53,2,486
12,74,0,802,2,437,1,143,80,220,1,0.00650,1,904,-3,781,306,53,2,486
12,76,0,802,2,436,1,143,80,220,1,0.00650,1,904,-3,781,306,53,2,486
12,78,0,802,2,436,1,144,80,220,1,0.00650,1,904,-3,781,306,103,2,486
12,80,0,802,2,436,1,144,80,220,1,0.00650,1,904,-3,781,306,103,2,486
12,82,0,802,2,436,1,144,80,220,1,0.00650,1,904,-3,781,306,103,2,486
12,84,0,802,2,436,1,145,80,220,1,0.00650,1,904,-3,781,306,153,2,486
12,86,0,802,2,437,1,145,80,220,1,0.00650,1,904,-3,781,306,153,2,486
12,88,0,802,2,437,1,147,80,220,1,0.00650,1,904,-3,781,306,203,2,486
12,90,0,802,2,437,1,148,80,220,1,0.00650,1,904,-3,781,306,254,2,486
12,92,0,802,2,438,1,148,80,220,1,0.00660,1,904,-3,781,306,254,2,486
12,94,0,802,2,437,1,148,80,220,1,0.00650,1,904,-3,781,306,254,2,486
12,96,0,802,2,437,1,149,80,220,1,0.00650,1,904,-3,781,306,304,2,486
12,98,0,802,2,438,1,149,80,220,1,0.00660,1,904,-3,781,306,304,2,486
13,0,0,802,2,437,1,150,80,220,1,0.00650,1,904,-3,781,306,354,2,486
13,2,0,802,2,436,1,150,80,220,1,0.00650,1,904,-3,781,306,354,2,486
13,4,0,802,2,437,1,150,80,220,1,0.00650,1,904,-3,781,306,354,2,486
13,6,0,803,2,437,1,150,80,342,1,0.00650,1,905,-3,781,306,354,2,486
13,8,0,803,2,437,1,151,80,342,1,0.00650,1,905,-3,781,306,404,2,486
13,10,0,802,2,437,1,153,80,220,1,0.00650,1,904,-3,781,306,454,2,486
13,12,0,803,2,437,1,153,80,342,1,0.00650,1,905,-3,781,306,454,2,486
13,14,0,802,2,441,1,153,80,220,1,0.00660,1,904,-3,781,306,454,2,486
13,16,0,797,2,464,1,149,79,731,1,0.00660,1,902,-3,779,306,304,2,486
13,18,0,794,2,485,1,142,79,365,1,0.00670,1,900,-3,777,306,3,2,486
13,20,0,792,2,491,1,134,79,243,1,0.00670,1,899,-3,777,305,701,2,485
13,22,0,791,2,492,1,132,79,121,1,0.00670,1,898,-3,777,305,601,2,485
13,24,0,792,2,492,1,131,79,243,1,0.00670,1,899,-3,777,305,551,2,485
13,26,0,791,2,491,1,131,79,121,1,0.00670,1,898,-3,777,305,551,2,485
13,28,0,791,2,492,1,131,79,121,1,0.00670,1,898,-3,777,305,551,2,485
13,30,0,792,2,491,1,132,79,243,1,0.00670,1,899,-3,777,305,601,2,485
13,32,0,792,2,491,1,133,79,243,1,0.00670,1,899,-3,777,305,651,2,485
13,34,0,791,2,492,1,133,79,121,1,0.00670,1,898,-3,777,305,651,2,485
13,36,0,792,2,491,1,133,79,243,1,0.00670,1,899,-3,777,305,651,2,485
13,38,0,792,2,491,1,134,79,243,1,0.00670,1,899,-3,777,305,701,2,485
13,40,0,792,2,492,1,134,79,243,1,0.00670,1,899,-3,777,305,701,2,485
13,42,0,794,2,492,1,136,79,365,1,0.00670,1,900,-3,777,305,752,2,485
13,44,0,792,2,492,1,137,79,243,1,0.00670,1,899,-3,777,305,802,2,485
13,46,0,792,2,492,1,138,79,243,1,0.00670,1,899,-3,777,305,852,2,486
13,48,0,794,2,492,1,138,79,365,1,0.00670,1,900,-3,777,305,852,2,486
13,50,0,792,2,492,1,139,79,243,1,0.00670,1,899,-3,777,305,902,2,486
13,52,0,792,2,492,1,139,79,243,1,0.00670,1,899,-3,777,305,902,2,486
13,54,0,794,2,492,1,139,79,365,1,0.00670,1,900,-3,777,305,902,2,486
13,56,0,792,2,491,1,140,79,243,1,0.00670,1,899,-3,777,305,952,2,486
13,58,0,794,2,491,1,140,79,365,1,0.00670,1,900,-3,777,305,952,2,486
13,60,0,794,2,491,1,142,79,365,1,0.00670,1,900,-3,777,306,3,2,486
13,62,0,792,2,491,1,142,79,243,1,0.00670,1,899,-3,777,306,3,2,486
13,64,0,794,2,491,1,143,79,365,1,0.00670,1,900,-3,777,306,53,2,486
13,66,0,794,2,492,1,143,79,365,1,0.00670,1,900,-3,777,306,53,2,486
13,68,0,794,2,493,1,144,79,365,1,0.00670,1,900,-3,777,306,103,2,486
13,70,0,791,2,504,1,143,79,121,1,0.00680,1,898,-3,776,306,53,2,486
13,72,0,788,2,521,1,137,78,755,1,0.00680,1,896,-3,774,305,802,2,485
13,74,0,784,2,534,1,132,78,388,1,0.00690,1,894,-3,773,305,601,2,485
13,76,0,784,2,537,1,128,78,388,1,0.00690,1,894,-3,773,305,451,2,485
13,78,0,784,2,537,1,126,78,388,1,0.00690,1,894,-3,773,305,350,2,485
13,80,0,784,2,536,1,126,78,388,1,0.00690,1,894,-3,773,305,350,2,485
13,82,0,784,2,537,1,126,78,388,1,0.00690,1,894,-3,773,305,350,2,485
13,84,0,784,2,536,1,127,78,388,1,0.00690,1,894,-3,773,305,400,2,485
13,86,0,784,2,536,1,127,78,388,1,0.00690,1,894,-3,773,305,400,2,485
13,88,0,784,2,537,1,128,78,388,1,0.00690,1,894,-3,773,305,451,2,485
13,90,0,785,2,537,1,128,78,510,1,0.00690,1,895,-3,773,305,451,2,485
13,92,0,785,2,537,1,131,78,510,1,0.00690,1,895,-3,773,305,551,2,485
13,94,0,785,2,537,1,131,78,510,1,0.00690,1,895,-3,773,305,551,2,485
13,96,0,786,2,537,1,131,78,632,1,0.00690,1,896,-3,773,305,551,2,485
13,98,0,785,2,537,1,132,78,510,1,0.00690,1,895,-3,773,305,601,2,485
14,0,0,785,2,537,1,133,78,510,1,0.00690,1,895,-3,773,305,651,2,485
14,2,0,785,2,537,1,133,78,510,1,0.00690,1,895,-3,773,305,651,2,485
14,4,0,785,2,537,1,134,78,510,1,0.00690,1,895,-3,773,305,701,2,485
14,6,0,785,2,536,1,134,78,510,1,0.00690,1,895,-3,773,305,701,2,485
14,8,0,785,2,537,1,136,78,510,1,0.00690,1,895,-3,773,305,752,2,485
14,10,0,785,2,536,1,136,78,510,1,0.00690,1,895,-3,773,305,752,2,485
14,12,0,785,2,537,1,137,78,510,1,0.00690,1,895,-3,773,305,802,2,485
14,14,0,785,2,537,1,138,78,510,1,0.00690,1,895,-3,773,305,852,2,486
14,16,0,786,2,536,1,138,78,632,1,0.00690,1,896,-3,773,305,852,2,486
14,18,0,786,2,537,1,138,78,632,1,0.00690,1,896,-3,773,305,852,2,486
14,20,0,786,2,537,1,139,78,632,1,0.00690,1,896,-3,773,305,902,2,486
14,22,0,786,2,537,1,140,78,632,1,0.00690,1,896,-3,773,305,952,2,486
14,24,0,786,2,537,1,140,78,632,1,0.00690,1,896,-3,773,305,952,2,486
14,26,0,786,2,537,1,142,78,632,1,0.00690,1,896,-3,773,306,3,2,486
14,28,0,786,2,536,1,142,78,632,1,0.00690,1,896,-3,773,306,3,2,486
